id,object_id,object_name,date,trip_type,polarity,Headline,label,Snippet,review_id,not_optimized_title,Year,Category,value,,,0.1,impressions
85632,11,George Washington University,2014-12-01,College Freshman,negative,"Student Resources, Support, and Academic Management",14.6,there are still steps to make,3378,Academic Prioritization and Class Management,2014,value & values,-1,,,,
85640,11,George Washington University,2021-01-01,Senior,negative,"Workload, Pace, and Educational Experience",14.6,amount of work is intense,2737,Workload and Pace,2021,value & values,-1,,,,
85641,11,George Washington University,2021-01-01,Junior,negative,"Workload, Pace, and Educational Experience",14.6,online school is obviously not optimal,2735,Workload and Pace,2021,value & values,-1,,,,
85651,11,George Washington University,2012-06-01,College Junior,negative,"Financial Concerns, Tuition, and Budgeting",14.6,during the school year you can pay for a parking permit that costs a few hundred dollars,4442,Financial Concerns and Campus Services,2012,value & values,-1,,,,
85652,11,George Washington University,2012-05-01,College Junior,negative,"Financial Concerns, Tuition, and Budgeting",14.6,many are unpaid or low-paid,4453,Financial Concerns and Campus Services,2012,value & values,-1,,,,
85653,11,George Washington University,2012-02-01,College Freshman,negative,"Financial Concerns, Tuition, and Budgeting",14.6,some may say it's overpriced,4512,Financial Concerns and Campus Services,2012,value & values,-1,,,,
85654,11,George Washington University,2012-02-01,College Sophomore,negative,"Financial Concerns, Tuition, and Budgeting",14.6,seems like everyone has financial aid here,4515,Financial Concerns and Campus Services,2012,value & values,-1,,,,
85655,11,George Washington University,2011-12-01,College Junior,negative,"Financial Concerns, Tuition, and Budgeting",14.6,a little bit too much for college students,4556,Financial Concerns and Campus Services,2011,value & values,-1,,,,
85656,11,George Washington University,2011-11-01,College Sophomore,negative,"Financial Concerns, Tuition, and Budgeting",14.6,metro is also relatively pricey (albeit very convenient),4595,Financial Concerns and Campus Services,2011,value & values,-1,,,,
85709,11,George Washington University,2013-07-01,College Junior,negative,"Campus Facilities, Housing, and Resources",14.6,"without the flags on the gwu buildings, it would be nearly impossible to distinguish the school buildings and those of the city",4069,Campus Facilities and Services Feedback,2013,value & values,-1,,,,
85699,11,George Washington University,2013-07-01,College Sophomore,negative,"Student Life, Advocacy, and Responsibility",14.6,most students are caucasians with very few students of other ethnicities,4051,Hotel Guest Concerns About Campus and Student Life,2013,value & values,-1,,,,
85700,11,George Washington University,2013-07-01,College Junior,negative,"Student Life, Advocacy, and Responsibility",14.6,greek life is fairly big at school,4058,Hotel Guest Concerns About Campus and Student Life,2013,value & values,-1,,,,
85701,11,George Washington University,2013-06-01,College Sophomore,negative,"Student Life, Advocacy, and Responsibility",14.6,likes varsity sports are not a big part of campus life,4093,Hotel Guest Concerns About Campus and Student Life,2013,value & values,-1,,,,
85702,11,George Washington University,2013-06-01,College Sophomore,negative,"Student Life, Advocacy, and Responsibility",14.6,"unlike at many schools where sports are the main event on weekends, athletic events get kind of lost in the shuffle of everything else going on at gw and in d.c",4093,Hotel Guest Concerns About Campus and Student Life,2013,value & values,-1,,,,
85703,11,George Washington University,2013-06-01,College Junior,negative,"Student Life, Advocacy, and Responsibility",14.6,there is also no football team,4096,Hotel Guest Concerns About Campus and Student Life,2013,value & values,-1,,,,
85704,11,George Washington University,2013-05-01,College Junior,negative,"Student Life, Advocacy, and Responsibility",14.6,there isn't much school spirit,4122,Hotel Guest Concerns About Campus and Student Life,2013,value & values,-1,,,,
85705,11,George Washington University,2013-02-01,College Freshman,negative,"Student Life, Advocacy, and Responsibility",14.6,they do not have a football team,4212,Hotel Guest Concerns About Campus and Student Life,2013,value & values,-1,,,,
85716,11,George Washington University,2013-07-01,College Sophomore,negative,"Social Life, Substance Use, and Greek Life",14.6,drugs not as much but they're there,4075,Concerns About Substance Availability and Visibility,2013,value & values,-1,,,,
85717,11,George Washington University,2010-08-01,College Freshman,negative,"Social Life, Substance Use, and Greek Life",14.6,"if you want to be a part of anything at gw, legal or illegal, you have that choice",4735,Concerns About Substance Availability and Visibility,2010,value & values,-1,,,,
85718,11,George Washington University,2010-08-01,College Freshman,negative,"Social Life, Substance Use, and Greek Life",14.6,there are drugs and alcohol at gw,4735,Concerns About Substance Availability and Visibility,2010,value & values,-1,,,,
85719,11,George Washington University,2013-01-01,College Freshman,negative,"Social Life, Substance Use, and Greek Life",14.6,alcohol is fairly visible on campus,4247,Concerns About Substance Availability and Visibility,2013,value & values,-1,,,,
85740,11,George Washington University,2012-12-01,College Junior,negative,"Diversity, Inclusivity, and Campus Culture",14.6,diversity must be sought out by the individual,4285,Diversity and Inclusivity Observations,2012,value & values,-1,,,,
85741,11,George Washington University,2012-12-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,campus is not dominated by any religion in particular,4296,Diversity and Inclusivity Observations,2012,value & values,-1,,,,
85742,11,George Washington University,2012-12-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,judaism has the strongest presence,4296,Diversity and Inclusivity Observations,2012,value & values,-1,,,,
85727,11,George Washington University,2013-06-01,College Junior,negative,"Academic Experience, Coursework, and Opportunities",14.6,how much you get out of your major at gw really depends on how much effort you put into networking and finding good options,4084,Academic Experience and Opportunities,2013,value & values,-1,,,,
85728,11,George Washington University,2013-04-01,College Freshman,negative,"Academic Experience, Coursework, and Opportunities",14.6,"they believe that in this degree, it is very important to evaluate someone's in-person presence",4137,Academic Experience and Opportunities,2013,value & values,-1,,,,
85729,11,George Washington University,2013-02-01,College Freshman,negative,"Academic Experience, Coursework, and Opportunities",14.6,while the engineering program is not the best of the country,4217,Academic Experience and Opportunities,2013,value & values,-1,,,,
85730,11,George Washington University,2013-02-01,College Freshman,negative,"Academic Experience, Coursework, and Opportunities",14.6,will widen my business vision,4223,Academic Experience and Opportunities,2013,value & values,-1,,,,
85724,11,George Washington University,2010-09-01,College Sophomore,negative,Campus Infrastructure and Services Feedback,14.6,there is very few parking,4727,Parking and Transportation Issues,2010,value & values,-1,,,,
85725,11,George Washington University,2013-01-01,College Freshman,negative,Campus Infrastructure and Services Feedback,14.6,there aren't very much parking on campus,4226,Parking and Transportation Issues,2013,value & values,-1,,,,
85726,11,George Washington University,2010-06-01,College Sophomore,negative,Campus Infrastructure and Services Feedback,14.6,four-ride is free for a reason,4746,Parking and Transportation Issues,2010,value & values,-1,,,,
85557,11,George Washington University,2018-06-01,Sophomore,negative,"Campus Facilities, Housing, and Resources",14.6,meal plan is money on your id,2878,Campus Facilities and Housing,2018,value & values,-1,,,,
85558,11,George Washington University,2014-05-01,College Junior,negative,"Campus Facilities, Housing, and Resources",14.6,anything that's not gw housing is better-priced,3566,Campus Facilities and Housing,2014,value & values,-1,,,,
85559,11,George Washington University,2016-07-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",14.6,social atmosphere ultimately depends on the building you live in,3007,Campus Facilities and Housing,2016,value & values,-1,,,,
85560,11,George Washington University,2016-07-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",14.6,rates are fixed based on the type of room,3007,Campus Facilities and Housing,2016,value & values,-1,,,,
85561,11,George Washington University,2016-07-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",14.6,it's pretty much a gamble,3007,Campus Facilities and Housing,2016,value & values,-1,,,,
84056,11,George Washington University,2014-06-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",5.6,unless you are taking full advantage of the city (i.e. interning on the hill),3498,Campus Facilities and Resources,2014,fun & stress-free,-1,,,,
84057,11,George Washington University,2021-03-01,Junior,negative,"Campus Facilities, Housing, and Resources",5.6,but lacks vibrancy,2726,Campus Facilities and Resources,2021,fun & stress-free,-1,,,,
84058,11,George Washington University,2021-02-01,Alum,negative,"Campus Facilities, Housing, and Resources",5.6,which made the class unengaging,2729,Campus Facilities and Resources,2021,fun & stress-free,-1,,,,
84059,11,George Washington University,2019-10-01,Alum,negative,"Campus Facilities, Housing, and Resources",5.6,athletics are bad and no one really cares,2802,Campus Facilities and Resources,2019,fun & stress-free,-1,,,,
84060,11,George Washington University,2019-05-01,Sophomore,negative,"Campus Facilities, Housing, and Resources",5.6,communicate with its students,2818,Campus Facilities and Resources,2019,fun & stress-free,-1,,,,
85756,11,George Washington University,2013-07-01,College Freshman,negative,"Student Life, Advocacy, and Responsibility",14.6,they're good at informing you of the options that you have if you choose to utilise them,4046,General Campus Experience,2013,value & values,-1,,,,
85757,11,George Washington University,2010-10-01,College Sophomore,negative,"Student Life, Advocacy, and Responsibility",14.6,there are very few 'smokin' people,4722,General Campus Experience,2010,value & values,-1,,,,
85758,11,George Washington University,2013-03-01,College Freshman,negative,"Student Life, Advocacy, and Responsibility",14.6,typically has to be ed to get into potomac,4189,General Campus Experience,2013,value & values,-1,,,,
85748,11,George Washington University,2010-07-01,College Student,negative,"Social Life, Substance Use, and Greek Life",14.6,people outside of the fraternity and sorority scene do not really see it as a dominant force or main attraction of gw,4743,Social Scene and Lifestyle Choices,2010,value & values,-1,,,,
85749,11,George Washington University,2010-07-01,College Student,negative,"Social Life, Substance Use, and Greek Life",14.6,within the price range a student would desire to pay,4745,Social Scene and Lifestyle Choices,2010,value & values,-1,,,,
85750,11,George Washington University,2010-06-01,College Sophomore,negative,"Social Life, Substance Use, and Greek Life",14.6,worth a $20 cover,4748,Social Scene and Lifestyle Choices,2010,value & values,-1,,,,
84061,11,George Washington University,2014-05-01,College Freshman,negative,"Campus Facilities, Housing, and Resources",5.6,view the nightlife mostly as an outsider,3541,Campus Facilities and Resources,2014,fun & stress-free,-1,,,,
84062,11,George Washington University,2014-05-01,College Freshman,negative,"Campus Facilities, Housing, and Resources",5.6,some days it can be slow,3554,Campus Facilities and Resources,2014,fun & stress-free,-1,,,,
84063,11,George Washington University,2014-03-01,College Student,negative,"Campus Facilities, Housing, and Resources",5.6,dorm parties are too...collegey,3608,Campus Facilities and Resources,2014,fun & stress-free,-1,,,,
84064,11,George Washington University,2014-03-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",5.6,not somewhere to party hard,3609,Campus Facilities and Resources,2014,fun & stress-free,-1,,,,
84065,11,George Washington University,2014-03-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",5.6,clubs are so so depending on where you go,3609,Campus Facilities and Resources,2014,fun & stress-free,-1,,,,
84066,11,George Washington University,2016-07-01,College Freshman,negative,"Campus Facilities, Housing, and Resources",5.6,sports are not a huge part of campus life,2993,Campus Facilities and Resources,2016,fun & stress-free,-1,,,,
84067,11,George Washington University,2016-07-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",5.6,no one pays attention to any of the sports,3002,Campus Facilities and Resources,2016,fun & stress-free,-1,,,,
84068,11,George Washington University,2016-06-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",5.6,no one attends any sporting events except for the men's basketball games,3014,Campus Facilities and Resources,2016,fun & stress-free,-1,,,,
84069,11,George Washington University,2016-05-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",5.6,but i don't notice much hype surrounding greek life,3043,Campus Facilities and Resources,2016,fun & stress-free,-1,,,,
84070,11,George Washington University,2016-04-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",5.6,it was little space,3056,Campus Facilities and Resources,2016,fun & stress-free,-1,,,,
84071,11,George Washington University,2016-04-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",5.6,not all varsity teams are acknowledged or admired,3057,Campus Facilities and Resources,2016,fun & stress-free,-1,,,,
84072,11,George Washington University,2023-10-01,Sophomore,negative,"Campus Facilities, Housing, and Resources",5.6,there is not much to do there/around that campus,2571,Campus Facilities and Resources,2023,fun & stress-free,-1,,,,
84073,11,George Washington University,2023-08-01,Sophomore,negative,"Campus Facilities, Housing, and Resources",5.6,school spirit is not as bad as everyone says,2581,Campus Facilities and Resources,2023,fun & stress-free,-1,,,,
85502,11,George Washington University,2014-01-01,College Freshman,negative,"Campus Facilities, Housing, and Resources",14.6,having one's own computer and printer are both preferred to not having them,3756,Campus Facilities and Resources,2014,value & values,-1,,,,
85503,11,George Washington University,2013-11-01,College Freshman,negative,"Campus Facilities, Housing, and Resources",14.6,computer labs are fairly irrelevant,3933,Campus Facilities and Resources,2013,value & values,-1,,,,
85504,11,George Washington University,2013-11-01,College Freshman,negative,"Campus Facilities, Housing, and Resources",14.6,they are there if you need them,3933,Campus Facilities and Resources,2013,value & values,-1,,,,
85505,11,George Washington University,2010-12-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",14.6,each floor has up to ten rooms that you can reserve for study groups,4711,Campus Facilities and Resources,2010,value & values,-1,,,,
85506,11,George Washington University,2010-12-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",14.6,floors filled with places just for group study,4711,Campus Facilities and Resources,2010,value & values,-1,,,,
85507,11,George Washington University,2010-12-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",14.6,floors with desks,4711,Campus Facilities and Resources,2010,value & values,-1,,,,
85508,11,George Washington University,2010-12-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",14.6,even a floor with lounge chairs,4711,Campus Facilities and Resources,2010,value & values,-1,,,,
85643,11,George Washington University,2014-07-01,College Junior,negative,"Campus Facilities, Housing, and Resources",14.6,not terribly strict with dorm incidents,3476,Dormitory and Housing Policies,2014,value & values,-1,,,,
85720,11,George Washington University,2013-04-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",14.6,off-campus housing is going to be more expensive solely based on the fact that we're in d.c,4153,Housing and Living Expenses Observations,2013,value & values,-1,,,,
85721,11,George Washington University,2013-03-01,College Junior,negative,"Campus Facilities, Housing, and Resources",14.6,students have to be aware of this when choosing to attend,4175,Housing and Living Expenses Observations,2013,value & values,-1,,,,
85722,11,George Washington University,2013-01-01,College Freshman,negative,"Campus Facilities, Housing, and Resources",14.6,most people find that it is actually much cheaper to live off-campus,4238,Housing and Living Expenses Observations,2013,value & values,-1,,,,
85723,11,George Washington University,2010-04-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",14.6,"apartments are fairly expensive, but no more than on campus housing",4763,Housing and Living Expenses Observations,2010,value & values,-1,,,,
85710,11,George Washington University,2013-07-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",14.6,my only qualm is with printing,4077,Campus Facilities and Services Feedback,2013,value & values,-1,,,,
85711,11,George Washington University,2013-06-01,College Junior,negative,"Campus Facilities, Housing, and Resources",14.6,"unless the student appears in need of help, campus police let it slide",4098,Campus Facilities and Services Feedback,2013,value & values,-1,,,,
85712,11,George Washington University,2013-03-01,College Freshman,negative,"Campus Facilities, Housing, and Resources",14.6,freshmen and sophores are required to spend dining dollars,4183,Campus Facilities and Services Feedback,2013,value & values,-1,,,,
85713,11,George Washington University,2012-12-01,College Sophomore,negative,"Campus Facilities, Housing, and Resources",14.6,we don't have a dining hall,4277,Campus Facilities and Services Feedback,2012,value & values,-1,,,,
85714,11,George Washington University,2012-09-01,College Senior,negative,"Campus Facilities, Housing, and Resources",14.6,unfortunately free printing doesn't really exist,4331,Campus Facilities and Services Feedback,2012,value & values,-1,,,,
85715,11,George Washington University,2012-09-01,College Senior,negative,"Campus Facilities, Housing, and Resources",14.6,these student dollars (colonal cash) are also what we must use for our laundry services as well as grocery shopping and textbooks,4334,Campus Facilities and Services Feedback,2012,value & values,-1,,,,
85372,11,George Washington University,2012-12-01,College Junior,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,mainly upper middle class caucasian and east/south asian,4285,Diversity and Inclusivity Observations,2012,value & values,0,,,,
85373,11,George Washington University,2012-12-01,College Freshman,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,campus is very diverse in the number of lgbt students it has,4290,Diversity and Inclusivity Observations,2012,value & values,0,,,,
85374,11,George Washington University,2012-12-01,College Freshman,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,ethnicities are caucasian and asian,4290,Diversity and Inclusivity Observations,2012,value & values,0,,,,
85375,11,George Washington University,2012-12-01,College Sophomore,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,percentage of lgbtq students is high,4296,Diversity and Inclusivity Observations,2012,value & values,0,,,,
85376,11,George Washington University,2012-11-01,Recent Alumnus,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,meaning that people from across the spectrum of socioeconomic backgrounds can be found in attendance,4305,Diversity and Inclusivity Observations,2012,value & values,0,,,,
85378,11,George Washington University,2012-11-01,Recent Alumnus,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,"vast majority of the population is very affluent, white, and from the east coast",4315,Diversity and Inclusivity Observations,2012,value & values,0,,,,
85380,11,George Washington University,2012-08-01,College Sophomore,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,everyone tends to be economically well-off,4372,Diversity and Inclusivity Observations,2012,value & values,0,,,,
85381,11,George Washington University,2012-07-01,College Senior,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,guys are all either gay or fratty,4421,Diversity and Inclusivity Observations,2012,value & values,0,,,,
85382,11,George Washington University,2012-05-01,College Junior,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,while gw undergrads tend to be highly wealthy and sport fancy handbags and nice cars,4456,Diversity and Inclusivity Observations,2012,value & values,0,,,,
85383,11,George Washington University,2012-03-01,College Freshman,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,majority at the university are white and asian,4501,Diversity and Inclusivity Observations,2012,value & values,0,,,,
85384,11,George Washington University,2012-01-01,College Freshman,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,"according to the gw multicultural student services center, 65 percent of the student body is white",4533,Diversity and Inclusivity Observations,2012,value & values,0,,,,
85423,11,George Washington University,2013-06-01,College Junior,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,"there is a large lgbt population at the school, which is awesome",4108,Diversity and Inclusivity Observations,2013,value & values,0,,,,
85424,11,George Washington University,2013-01-01,College Sophomore,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,fairly large and open lgbt community,4229,Diversity and Inclusivity Observations,2013,value & values,0,,,,
85425,11,George Washington University,2013-01-01,College Freshman,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,there is a strong lgbt community,4248,Diversity and Inclusivity Observations,2013,value & values,0,,,,
85426,11,George Washington University,2010-03-01,College Freshman,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,most of the guys are gay,4765,Diversity and Inclusivity Observations,2010,value & values,0,,,,
85427,11,George Washington University,2010-03-01,College Freshman,neutral,"Diversity, Inclusivity, and Campus Culture",14.5,most students are democrats,4769,Diversity and Inclusivity Observations,2010,value & values,0,,,,
85743,11,George Washington University,2013-01-01,College Freshman,negative,"Diversity, Inclusivity, and Campus Culture",14.6,dc itself is so culturally diverse that it's hard to distinguish whether the dignity you're observing is because of gw or because of dc,4259,Diversity and Inclusivity Observations,2013,value & values,-1,,,,
85744,11,George Washington University,2012-10-01,College Junior,negative,"Diversity, Inclusivity, and Campus Culture",14.6,diversity among facility could use a boost,4323,Diversity and Inclusivity Observations,2012,value & values,-1,,,,
85486,11,George Washington University,2014-01-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,yet people often still hang around others of the same ethnicity,3780,Perception of Diversity and Inclusion,2014,value & values,-1,,,,
85487,11,George Washington University,2013-12-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,though many of the girls and guys conform to popular trends,3849,Perception of Diversity and Inclusion,2013,value & values,-1,,,,
85488,11,George Washington University,2013-12-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,there are plenty who don't,3849,Perception of Diversity and Inclusion,2013,value & values,-1,,,,
85489,11,George Washington University,2013-11-01,College Senior,negative,"Diversity, Inclusivity, and Campus Culture",14.6,"with that, certain sectors or demographics of people are more noticeable on campus",3954,Perception of Diversity and Inclusion,2013,value & values,-1,,,,
85657,11,George Washington University,2012-09-01,College Senior,negative,"Diversity, Inclusivity, and Campus Culture",14.6,barely any support or activities for transfer students,4347,Campus Culture and Student Life,2012,value & values,-1,,,,
85658,11,George Washington University,2012-08-01,College Junior,negative,"Diversity, Inclusivity, and Campus Culture",14.6,very evaluative,4355,Campus Culture and Student Life,2012,value & values,-1,,,,
85659,11,George Washington University,2012-08-01,College Junior,negative,"Diversity, Inclusivity, and Campus Culture",14.6,we don't have a football team,4362,Campus Culture and Student Life,2012,value & values,-1,,,,
85660,11,George Washington University,2012-08-01,College Junior,negative,"Diversity, Inclusivity, and Campus Culture",14.6,"each college (elliot, columbian, etc.) have their own character, therefore, the staff may differ slightly",4365,Campus Culture and Student Life,2012,value & values,-1,,,,
85661,11,George Washington University,2012-08-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,one of the whole reasons i applied here was because it lacks that kind of blatant ra ra spirit,4368,Campus Culture and Student Life,2012,value & values,-1,,,,
85662,11,George Washington University,2012-08-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,noncompetitive,4379,Campus Culture and Student Life,2012,value & values,-1,,,,
85663,11,George Washington University,2012-08-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,it's not too challenging,4379,Campus Culture and Student Life,2012,value & values,-1,,,,
85664,11,George Washington University,2012-08-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,further emphasizes this by involving a lot of group work in classes,4380,Campus Culture and Student Life,2012,value & values,-1,,,,
85665,11,George Washington University,2012-07-01,Recent Alumnus,negative,"Diversity, Inclusivity, and Campus Culture",14.6,drinking isn't really viewed as the cool thing,4384,Campus Culture and Student Life,2012,value & values,-1,,,,
85666,11,George Washington University,2012-07-01,Recent Alumnus,negative,"Diversity, Inclusivity, and Campus Culture",14.6,they aren't treated like exclusive clubs,4385,Campus Culture and Student Life,2012,value & values,-1,,,,
85667,11,George Washington University,2012-07-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,"if you're out of it, you definitely feel it",4390,Campus Culture and Student Life,2012,value & values,-1,,,,
85668,11,George Washington University,2012-07-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,"tolerance of excessive noise, drug use, and other common problems on college campuses are generally taken care of",4393,Campus Culture and Student Life,2012,value & values,-1,,,,
85669,11,George Washington University,2012-07-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,campus strictness is average,4393,Campus Culture and Student Life,2012,value & values,-1,,,,
85670,11,George Washington University,2012-07-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,political beliefs tend to be very left,4394,Campus Culture and Student Life,2012,value & values,-1,,,,
85671,11,George Washington University,2012-07-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,remember that gw does not have a closed campus,4398,Campus Culture and Student Life,2012,value & values,-1,,,,
85672,11,George Washington University,2012-07-01,College Senior,negative,"Diversity, Inclusivity, and Campus Culture",14.6,weed is okay,4422,Campus Culture and Student Life,2012,value & values,-1,,,,
85673,11,George Washington University,2012-07-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,"on your first day, it may seem that dignity is not a part of gw, seeing many whites and feeling like the only minority",4436,Campus Culture and Student Life,2012,value & values,-1,,,,
85674,11,George Washington University,2012-06-01,College Senior,negative,"Diversity, Inclusivity, and Campus Culture",14.6,you may actually sometimes feel like you are the only person who isn't greek life,4438,Campus Culture and Student Life,2012,value & values,-1,,,,
85675,11,George Washington University,2012-05-01,College Junior,negative,"Diversity, Inclusivity, and Campus Culture",14.6,lacks the warm atmosphere that would make it a friendly place to study,4457,Campus Culture and Student Life,2012,value & values,-1,,,,
85676,11,George Washington University,2012-04-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,there is a computer lab in the library that is open 24 hours,4487,Campus Culture and Student Life,2012,value & values,-1,,,,
85677,11,George Washington University,2012-03-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,sports really aren't too excited about them,4496,Campus Culture and Student Life,2012,value & values,-1,,,,
85678,11,George Washington University,2012-02-01,College Freshman,negative,"Diversity, Inclusivity, and Campus Culture",14.6,school spirit is a rarity,4511,Campus Culture and Student Life,2012,value & values,-1,,,,
85679,11,George Washington University,2012-02-01,College Freshman,negative,"Diversity, Inclusivity, and Campus Culture",14.6,but the student body doesn't even seem pumped up for the games,4511,Campus Culture and Student Life,2012,value & values,-1,,,,
85680,11,George Washington University,2012-02-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,probably because we don't have a football team,4517,Campus Culture and Student Life,2012,value & values,-1,,,,
85681,11,George Washington University,2012-02-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,there isn't school spirit for athletics,4517,Campus Culture and Student Life,2012,value & values,-1,,,,
85682,11,George Washington University,2012-02-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,no one goes to the games,4517,Campus Culture and Student Life,2012,value & values,-1,,,,
85683,11,George Washington University,2012-02-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,we don't have a football team,4520,Campus Culture and Student Life,2012,value & values,-1,,,,
85684,11,George Washington University,2012-02-01,College Junior,negative,"Diversity, Inclusivity, and Campus Culture",14.6,i do not really know how to answer this other than that the university never cancels class when there is bad weather,4523,Campus Culture and Student Life,2012,value & values,-1,,,,
85685,11,George Washington University,2012-01-01,College Freshman,negative,"Diversity, Inclusivity, and Campus Culture",14.6,the student body is more like a mixed salad than a melting pot,4533,Campus Culture and Student Life,2012,value & values,-1,,,,
85686,11,George Washington University,2012-01-01,College Freshman,negative,"Diversity, Inclusivity, and Campus Culture",14.6,advising could be better,4537,Campus Culture and Student Life,2012,value & values,-1,,,,
85687,11,George Washington University,2011-12-01,College Student,negative,"Diversity, Inclusivity, and Campus Culture",14.6,my best advice is to do everything discreetely,4553,Campus Culture and Student Life,2011,value & values,-1,,,,
85688,11,George Washington University,2011-12-01,College Senior,negative,"Diversity, Inclusivity, and Campus Culture",14.6,understandable that the university is an open campus,4563,Campus Culture and Student Life,2011,value & values,-1,,,,
85689,11,George Washington University,2011-12-01,College Freshman,negative,"Diversity, Inclusivity, and Campus Culture",14.6,"greeks: there if you want it, or out of your way if you don't",4580,Campus Culture and Student Life,2011,value & values,-1,,,,
85690,11,George Washington University,2011-12-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,does not affect your grades,4586,Campus Culture and Student Life,2011,value & values,-1,,,,
85691,11,George Washington University,2011-11-01,College Freshman,negative,"Diversity, Inclusivity, and Campus Culture",14.6,"however, there is no pressure to do any of these substances",4591,Campus Culture and Student Life,2011,value & values,-1,,,,
85692,11,George Washington University,2011-11-01,College Freshman,negative,"Diversity, Inclusivity, and Campus Culture",14.6,doing well at this school is no easy task,4593,Campus Culture and Student Life,2011,value & values,-1,,,,
85693,11,George Washington University,2011-11-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,school obviously hasn't made it a priority,4596,Campus Culture and Student Life,2011,value & values,-1,,,,
85694,11,George Washington University,2011-11-01,College Freshman,negative,"Diversity, Inclusivity, and Campus Culture",14.6,drinking on the weekends is pretty visible,4599,Campus Culture and Student Life,2011,value & values,-1,,,,
85695,11,George Washington University,2011-11-01,College Freshman,negative,"Diversity, Inclusivity, and Campus Culture",14.6,probably won't ever see them if you don't,4599,Campus Culture and Student Life,2011,value & values,-1,,,,
85696,11,George Washington University,2011-10-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,people understand what it takes to make it in the real world,4606,Campus Culture and Student Life,2011,value & values,-1,,,,
85697,11,George Washington University,2011-10-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,people are preparing themselves for the work force,4606,Campus Culture and Student Life,2011,value & values,-1,,,,
85698,11,George Washington University,2010-01-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,see about 3 times more adults that essentially run the world then you do of gw students around campus,4771,Campus Culture and Student Life,2010,value & values,-1,,,,
