id,object_id,object_name,travel_date,trip_type,polarity,Headline,raw_title,label,Snippet from review,review_id,label and value,Category,value,label_with_polarity,,0.1,impression 1
6977,6,Avani+ Palm View Dubai Hotel & Suites,2021-04,BUSINESS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Praise for Cleanliness and Order,10.3,"room cleaning perfect, and it seems to be very thorough in quarantine",5078,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6978,6,Avani+ Palm View Dubai Hotel & Suites,2021-04,BUSINESS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Praise for Cleanliness and Order,10.3,always feel that they are care a lot about cleanliness,5078,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6979,6,Avani+ Palm View Dubai Hotel & Suites,2021-03,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Praise for Cleanliness and Order,10.3,clean! very good cleaning team and cleaning was done every day,5079,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6980,6,Avani+ Palm View Dubai Hotel & Suites,2021-03,BUSINESS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Praise for Cleanliness and Order,10.3,spotless clean hotel,5083,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6981,6,Avani+ Palm View Dubai Hotel & Suites,2021-02,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Praise for Cleanliness and Order,10.3,many thanks for the housekeeping mynul and grenlyn who kept it very clean for 50 nights,5091,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6982,6,Avani+ Palm View Dubai Hotel & Suites,2021-02,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Praise for Cleanliness and Order,10.3,very clean room,5095,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6601,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,hotel is very clean,4345,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6602,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,everything was clean,4346,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6603,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,SOLO,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,room is cleaned every single day,4347,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6604,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,cleanliness was clear everywhere,4348,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6605,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,room is very clean,4353,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6606,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,hotel is clean,4354,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6607,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,clean and quiet facility,4358,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6608,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,keep the room clean,4359,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6609,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,room is clean and tidy,4360,comfort & clean 3 ,comfort & clean ,1,POS,,0.4,
6610,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,SOLO,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,room is super clean,4370,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6611,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,they cleaned up very quickly,4371,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6612,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,everything was nicely cleaned,4371,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6613,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,"including the rooms, bathrooms and kitchen",4371,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6614,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,clean,4379,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6615,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,cleaning is very nice,4382,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6616,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,floor are very clean,4382,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6617,6,Avani+ Palm View Dubai Hotel & Suites,2023-06,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,"regular,good cleaning",4383,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6618,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,clean areas,4384,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6619,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,apartment style rooms were spotless,4389,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6620,6,Avani+ Palm View Dubai Hotel & Suites,2023-06,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,rooms are very clean,4390,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6621,6,Avani+ Palm View Dubai Hotel & Suites,2023-06,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,facility is very clean,4394,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6622,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FRIENDS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,very clean rooms,4395,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6623,6,Avani+ Palm View Dubai Hotel & Suites,2023-06,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,nice clean rooms,4397,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6624,6,Avani+ Palm View Dubai Hotel & Suites,2023-06,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,they were clean,4397,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6625,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,cleanliness in the room is exemplary,4398,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6626,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,clean and well maintained,4398,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6627,6,Avani+ Palm View Dubai Hotel & Suites,2023-06,BUSINESS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness Standards,10.3,hotel in general was very clean,4409,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6696,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,rooms and kitchen were always clean,4487,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6697,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,suites were very big and absolutely spotless,4489,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6698,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,COUPLES,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,rooms are spacious and very clean,4491,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6699,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,BUSINESS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,everything is good quality and clean,4522,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6700,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,"nice, large, clean apartment",4523,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6701,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,room attendants vishal and prakash kept the apartment very clean every day,4546,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6702,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,they have been always taking care of our apartment with high standards of cleaning and hygiene,4574,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6703,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,FRIENDS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,spotless clean each day,4555,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6704,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,BUSINESS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,very clean hotel,4556,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6705,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,COUPLES,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,"clean, modern suite that had everything a traveller might need",4561,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6706,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,clean house keeping in front of mr' masud and samjana was super duper quick and good,4564,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6707,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,very clean and tidy,4569,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6708,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,BUSINESS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,everything is super tidy,4579,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6709,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,COUPLES,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,room was very clean and comfortable,4582,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6710,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,clean room,4595,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6711,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,BUSINESS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,clean and comfortable rooms,4597,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6712,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,COUPLES,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,clean and staff very friendly,4600,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6713,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,BUSINESS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,also the cleanliness of the rooms was way above the call of duty,4601,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6714,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,BUSINESS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,very clean rooms,4605,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6715,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,SOLO,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,room cleaning was very organized,4607,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6716,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,"rooms are big, clean",4610,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6717,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,clean and quality rooms,4611,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6718,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,clean and cozy,4616,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6719,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,we could stay in super clean room,4620,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6720,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,COUPLES,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,even the public restrooms were constantly attended to by staff,4621,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6721,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,COUPLES,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,everything was spectacularly clean,4621,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6722,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,COUPLES,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,this hotel is very clean,4621,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6723,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,FRIENDS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,staff dambar and balaraju did an excellent job of cleaning,4622,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6724,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Spotless and Well-Maintained Accommodations,10.3,room was nicely done by housekeeping team,4627,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6497,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,COUPLES,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,hotel was spotless,4265,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6498,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,COUPLES,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,made our room super tidy and comfortable,4265,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6499,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,spacious and clean,4202,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6500,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,hotel is extremely clean,4203,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6501,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,pool is nice and clean,4203,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6502,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,BUSINESS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,very clean,4206,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6503,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,rooms were nice and clean,4211,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6504,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,SOLO,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,clean and spacious,4216,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6505,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FRIENDS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,cleanliness of the rooms,4223,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6506,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FRIENDS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,most of all i would like to mention the cleanliness of the rooms,4223,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6507,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FRIENDS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,cleaning services is perfect,4227,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6508,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,very clean,4229,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6509,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,BUSINESS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,super clean,4232,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6510,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,NONE,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,cleanliness,4233,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6511,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,FRIENDS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,"rooms were cleaned, bedding items folded and put away",4234,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6512,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,was clean,4235,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6513,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,room was clean and helpful people,4235,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6514,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,BUSINESS,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,everything was very clean and modern,4238,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6515,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,"they came everyday, changed sheets, new towels, water",4241,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6516,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,FAMILY,positive,"Exceptional Cleanliness, Maintenance, and Housekeeping",Exceptional Cleanliness and Housekeeping,10.3,house cleaning was great,4241,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6677,6,Avani+ Palm View Dubai Hotel & Suites,2023-05,NONE,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Compliments on Room and Suite Quality,10.3,"spacious, clean and fully equipped kitchen",4446,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6678,6,Avani+ Palm View Dubai Hotel & Suites,2023-05,NONE,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Compliments on Room and Suite Quality,10.3,room had amenities that we needed,4446,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6679,6,Avani+ Palm View Dubai Hotel & Suites,2023-05,FRIENDS,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Compliments on Room and Suite Quality,10.3,rooms were spacious,4462,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6680,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,BUSINESS,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Compliments on Room and Suite Quality,10.3,super spacious suites,4463,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6681,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,NONE,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Compliments on Room and Suite Quality,10.3,spacious and clean rooms,4470,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6436,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,COUPLES,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Room and Apartment Features,10.3,"perfectly equipped with ample cutlery, crockery, utensils",4502,comfort & clean 3 ,comfort & clean ,1,POS,,0.2,
6437,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,COUPLES,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Room and Apartment Features,10.3,bathroom was small but perfect for our needs,4502,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6438,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,BUSINESS,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Room and Apartment Features,10.3,great facilities,4517,comfort & clean 3 ,comfort & clean ,1,POS,,5.6,
6439,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,COUPLES,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Room and Apartment Features,10.3,hotel facilities were excellent,4502,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6440,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,FAMILY,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Room and Apartment Features,10.3,big apartments,4588,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6889,6,Avani+ Palm View Dubai Hotel & Suites,2022-03,FAMILY,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Compliments on Room and Apartment Size,10.3,large living room,4879,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6890,6,Avani+ Palm View Dubai Hotel & Suites,2022-03,COUPLES,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Compliments on Room and Apartment Size,10.3,plenty of seating,4896,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6891,6,Avani+ Palm View Dubai Hotel & Suites,2022-03,COUPLES,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Compliments on Room and Apartment Size,10.3,room itself was a brilliant size,4896,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6479,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,NONE,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Room and Apartment Quality,10.3,room was big,4186,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6480,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,NONE,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Room and Apartment Quality,10.3,so much more space than if we stayed at a hotel,4186,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6481,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FRIENDS,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Room and Apartment Quality,10.3,"we loved our room, the pool & gym",4188,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6520,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,COUPLES,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Spacious and Comfortable Accommodations,10.3,comfortable and spacious apartment,4236,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6521,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,BUSINESS,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Spacious and Comfortable Accommodations,10.3,clean apartments,4243,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6522,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,BUSINESS,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Spacious and Comfortable Accommodations,10.3,clean and wide rooms,4247,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6523,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,FAMILY,positive,"Comprehensive Room and Apartment Quality, Size, and Comfort",Spacious and Comfortable Accommodations,10.3,rooms are cleaned every day,4255,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
4424,6,Avani+ Palm View Dubai Hotel & Suites,2024-01,FAMILY,positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.4,"fitness club, two restaurants, a swimming pool, a kids zone",4176,fun & stress-free 4 ,fun & stress-free ,1,POS,,5.3,
4425,6,Avani+ Palm View Dubai Hotel & Suites,2024-01,FAMILY,positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.4,check in was quick and staff was friendly,4179,fun & stress-free 4 ,fun & stress-free ,1,POS,,5.3,
4426,6,Avani+ Palm View Dubai Hotel & Suites,2023-06,FAMILY,positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.4,wi-fi is fast,4390,fun & stress-free 4 ,fun & stress-free ,1,POS,,5.3,
